CookerStat, GenerateAssetRegistry=0.041366, Initialize=2.720386, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_0, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/MeleeDrawer_BP.uasset, AutoPackageBackupDelegate=87.114876, FlushAsyncLoading=0.014618, FlushStreamingFunc=0.063445, BlockTillAllRequestsFinished=0.009019, ResetLoadersForSaveUnMarkAllObjects=0.152081, TagPackageExports=86.453369, BeginCacheForCookedPlatformData=0.006840, SerializeImports=94.547348, GatherLocalizableTextData=50.027493, MarkNames=0.296082, SerializeSummary=0.024568, SerializeNames=0.498857, SerializeGatherableTextData=0.390004, BuildExportMap=0.566032, SortExportsNonSeekfree=13.641119, SortExportsSeekfreeConstructor=0.105124, SortExportsSeekfreeInner=90.686493, SortExportsSeekfree=0.010263, BuildDependencyMap=2.246723, SerializeImportMap=0.030480, SerializeExportMap=0.335578, SerializeDependencyMap=0.096101, SerializeStringAssetReferenceMap=0.004355, SaveThumbNailsAssetRegistryDataWorldLevelInfo=19.005384, SerializeExports=113.158997, SerializeBulkData=0.031099, MoveFile=19.015335, UnaccountedTime=3.480490, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_63, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/MeleeDrawer_BP.uasset, AutoPackageBackupDelegate=40.797398, FlushAsyncLoading=0.006530, FlushStreamingFunc=0.102945, BlockTillAllRequestsFinished=0.005599, ResetLoadersForSaveUnMarkAllObjects=0.131555, TagPackageExports=87.622131, BeginCacheForCookedPlatformData=0.007465, SerializeImports=95.601974, GatherLocalizableTextData=51.586262, MarkNames=0.285193, SerializeSummary=0.017419, SerializeNames=0.520937, SerializeGatherableTextData=0.386581, BuildExportMap=0.587806, SortExportsNonSeekfree=14.142465, SortExportsSeekfreeConstructor=0.085216, SortExportsSeekfreeInner=94.051910, SortExportsSeekfree=0.009641, BuildDependencyMap=2.259161, SerializeImportMap=0.028614, SerializeExportMap=0.367302, SerializeDependencyMap=0.067800, SerializeStringAssetReferenceMap=0.003111, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.969780, SerializeExports=116.766380, SerializeBulkData=0.011504, MoveFile=4.510857, UnaccountedTime=0.422038, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_64, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Levels/OverworldLevel.umap, AutoPackageBackupDelegate=40.377850, FlushAsyncLoading=0.005908, FlushStreamingFunc=0.111654, BlockTillAllRequestsFinished=0.006218, ResetLoadersForSaveUnMarkAllObjects=79.644157, TagPackageExports=10.457643, BeginCacheForCookedPlatformData=0.006530, SerializeImports=12.105674, GatherLocalizableTextData=14.418639, MarkNames=0.114139, SerializeSummary=0.018038, SerializeNames=0.557948, SerializeGatherableTextData=0.085529, BuildExportMap=0.423901, SortExportsNonSeekfree=1.715209, SortExportsSeekfreeConstructor=0.065003, SortExportsSeekfreeInner=29.801712, SortExportsSeekfree=0.007465, BuildDependencyMap=3.077112, SerializeImportMap=0.050694, SerializeExportMap=0.065934, SerializeDependencyMap=0.013065, SerializeStringAssetReferenceMap=0.002176, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.971480, SerializeExports=15.489440, SerializeBulkData=2.530981, MoveFile=3.274605, UnaccountedTime=1.576189, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_65, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/MeleeDrawer_BP.uasset, AutoPackageBackupDelegate=42.124474, FlushAsyncLoading=0.005908, FlushStreamingFunc=0.078686, BlockTillAllRequestsFinished=0.004973, ResetLoadersForSaveUnMarkAllObjects=0.107609, TagPackageExports=88.209000, BeginCacheForCookedPlatformData=0.007156, SerializeImports=96.008148, GatherLocalizableTextData=51.551121, MarkNames=0.283327, SerializeSummary=0.017419, SerializeNames=0.482060, SerializeGatherableTextData=0.390004, BuildExportMap=0.558570, SortExportsNonSeekfree=14.387228, SortExportsSeekfreeConstructor=0.079617, SortExportsSeekfreeInner=96.290550, SortExportsSeekfree=0.008710, BuildDependencyMap=2.905123, SerializeImportMap=0.027988, SerializeExportMap=0.373211, SerializeDependencyMap=0.108231, SerializeStringAssetReferenceMap=0.003111, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.859374, SerializeExports=120.722397, SerializeBulkData=0.011507, MoveFile=4.805695, UnaccountedTime=1.759373, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_66, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/MeleeDrawer_BP.uasset, AutoPackageBackupDelegate=40.580006, FlushAsyncLoading=0.005908, FlushStreamingFunc=0.113208, BlockTillAllRequestsFinished=0.004977, ResetLoadersForSaveUnMarkAllObjects=0.119738, TagPackageExports=88.108238, BeginCacheForCookedPlatformData=0.007156, SerializeImports=98.095947, GatherLocalizableTextData=52.322109, MarkNames=0.286128, SerializeSummary=0.017729, SerializeNames=0.488281, SerializeGatherableTextData=0.388447, BuildExportMap=0.558261, SortExportsNonSeekfree=14.359236, SortExportsSeekfreeConstructor=0.025194, SortExportsSeekfreeInner=96.945526, SortExportsSeekfree=0.008706, BuildDependencyMap=2.904191, SerializeImportMap=0.029545, SerializeExportMap=0.354860, SerializeDependencyMap=0.086151, SerializeStringAssetReferenceMap=0.003107, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.537791, SerializeExports=123.431274, SerializeBulkData=0.011817, MoveFile=4.583947, UnaccountedTime=1.803845, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_67, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/MeleeDrawer_BP.uasset, AutoPackageBackupDelegate=49.578396, FlushAsyncLoading=0.012130, FlushStreamingFunc=0.073399, BlockTillAllRequestsFinished=0.006221, ResetLoadersForSaveUnMarkAllObjects=0.139020, TagPackageExports=92.267662, BeginCacheForCookedPlatformData=0.007153, SerializeImports=100.655548, GatherLocalizableTextData=53.832672, MarkNames=0.316609, SerializeSummary=0.016794, SerializeNames=0.498544, SerializeGatherableTextData=0.416130, BuildExportMap=0.560123, SortExportsNonSeekfree=14.352087, SortExportsSeekfreeConstructor=0.074953, SortExportsSeekfreeInner=98.757767, SortExportsSeekfree=0.008397, BuildDependencyMap=2.579190, SerializeImportMap=0.028923, SerializeExportMap=0.365745, SerializeDependencyMap=0.123158, SerializeStringAssetReferenceMap=0.003111, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.300178, SerializeExports=125.198112, SerializeBulkData=0.011507, MoveFile=4.909571, UnaccountedTime=1.798868, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_68, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Levels/OverworldLevel.umap, AutoPackageBackupDelegate=46.648392, FlushAsyncLoading=0.010576, FlushStreamingFunc=0.049762, BlockTillAllRequestsFinished=0.004351, ResetLoadersForSaveUnMarkAllObjects=80.269287, TagPackageExports=9.666435, BeginCacheForCookedPlatformData=0.005290, SerializeImports=11.965409, GatherLocalizableTextData=13.951503, MarkNames=0.110410, SerializeSummary=0.020213, SerializeNames=0.550795, SerializeGatherableTextData=0.080552, BuildExportMap=0.438519, SortExportsNonSeekfree=1.772437, SortExportsSeekfreeConstructor=0.065621, SortExportsSeekfreeInner=29.626928, SortExportsSeekfree=0.008397, BuildDependencyMap=1.987651, SerializeImportMap=0.120360, SerializeExportMap=0.070911, SerializeDependencyMap=0.013061, SerializeStringAssetReferenceMap=0.001866, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.960594, SerializeExports=15.634682, SerializeBulkData=3.540512, MoveFile=3.097639, UnaccountedTime=1.672599, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_69, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/MeleeDrawer_BP.uasset, AutoPackageBackupDelegate=39.126041, FlushAsyncLoading=0.005908, FlushStreamingFunc=0.114452, BlockTillAllRequestsFinished=0.005908, ResetLoadersForSaveUnMarkAllObjects=0.130311, TagPackageExports=94.048492, BeginCacheForCookedPlatformData=0.007153, SerializeImports=104.416557, GatherLocalizableTextData=52.607616, MarkNames=0.285193, SerializeSummary=0.035454, SerializeNames=0.493258, SerializeGatherableTextData=0.396226, BuildExportMap=0.626057, SortExportsNonSeekfree=14.585030, SortExportsSeekfreeConstructor=0.077441, SortExportsSeekfreeInner=97.244720, SortExportsSeekfree=0.009332, BuildDependencyMap=2.670001, SerializeImportMap=0.030480, SerializeExportMap=0.365745, SerializeDependencyMap=0.076197, SerializeStringAssetReferenceMap=0.004355, SaveThumbNailsAssetRegistryDataWorldLevelInfo=9.925507, SerializeExports=124.036499, SerializeBulkData=0.011194, MoveFile=4.654855, UnaccountedTime=1.839925, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_70, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Levels/OverworldLevel.umap, AutoPackageBackupDelegate=38.760609, FlushAsyncLoading=0.005908, FlushStreamingFunc=0.085216, BlockTillAllRequestsFinished=0.005286, ResetLoadersForSaveUnMarkAllObjects=80.351700, TagPackageExports=10.240559, BeginCacheForCookedPlatformData=0.006530, SerializeImports=11.769783, GatherLocalizableTextData=14.209643, MarkNames=0.135601, SerializeSummary=0.018660, SerializeNames=0.557013, SerializeGatherableTextData=0.083975, BuildExportMap=0.436652, SortExportsNonSeekfree=1.736980, SortExportsSeekfreeConstructor=0.066865, SortExportsSeekfreeInner=30.886822, SortExportsSeekfree=0.009019, BuildDependencyMap=0.936136, SerializeImportMap=0.053495, SerializeExportMap=0.067800, SerializeDependencyMap=0.013687, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.961526, SerializeExports=17.005913, SerializeBulkData=2.614643, MoveFile=3.106966, UnaccountedTime=1.628127, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_71, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Levels/OverworldLevel.umap, AutoPackageBackupDelegate=39.072239, FlushAsyncLoading=0.006218, FlushStreamingFunc=0.055671, BlockTillAllRequestsFinished=0.005290, ResetLoadersForSaveUnMarkAllObjects=80.125908, TagPackageExports=10.122377, BeginCacheForCookedPlatformData=0.006218, SerializeImports=11.886724, GatherLocalizableTextData=14.030814, MarkNames=0.116315, SerializeSummary=0.019595, SerializeNames=0.554215, SerializeGatherableTextData=0.084285, BuildExportMap=0.424527, SortExportsNonSeekfree=1.714896, SortExportsSeekfreeConstructor=0.070289, SortExportsSeekfreeInner=29.811352, SortExportsSeekfree=0.008088, BuildDependencyMap=0.971276, SerializeImportMap=0.059713, SerializeExportMap=0.066869, SerializeDependencyMap=0.013374, SerializeStringAssetReferenceMap=0.002176, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.095260, SerializeExports=15.429415, SerializeBulkData=2.675913, MoveFile=3.178500, UnaccountedTime=1.582097, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_72, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Levels/OverworldLevel.umap, AutoPackageBackupDelegate=38.432495, FlushAsyncLoading=0.005908, FlushStreamingFunc=0.044163, BlockTillAllRequestsFinished=0.006221, ResetLoadersForSaveUnMarkAllObjects=79.518196, TagPackageExports=10.075726, BeginCacheForCookedPlatformData=0.005286, SerializeImports=12.392421, GatherLocalizableTextData=14.067825, MarkNames=0.115070, SerializeSummary=0.020217, SerializeNames=0.555769, SerializeGatherableTextData=0.083040, BuildExportMap=0.418618, SortExportsNonSeekfree=1.707122, SortExportsSeekfreeConstructor=0.064690, SortExportsSeekfreeInner=29.569391, SortExportsSeekfree=0.008084, BuildDependencyMap=0.934891, SerializeImportMap=0.053804, SerializeExportMap=0.066865, SerializeDependencyMap=0.013065, SerializeStringAssetReferenceMap=0.002485, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.067272, SerializeExports=15.239700, SerializeBulkData=2.572346, MoveFile=3.037304, UnaccountedTime=1.517720, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_73, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Levels/OverworldLevel.umap, AutoPackageBackupDelegate=38.645535, FlushAsyncLoading=0.005908, FlushStreamingFunc=0.070289, BlockTillAllRequestsFinished=0.004355, ResetLoadersForSaveUnMarkAllObjects=80.025139, TagPackageExports=9.917732, BeginCacheForCookedPlatformData=0.004977, SerializeImports=12.048137, GatherLocalizableTextData=13.990693, MarkNames=0.116315, SerializeSummary=0.018660, SerializeNames=0.560436, SerializeGatherableTextData=0.085838, BuildExportMap=0.422660, SortExportsNonSeekfree=1.704015, SortExportsSeekfreeConstructor=0.063755, SortExportsSeekfreeInner=29.961884, SortExportsSeekfree=0.009019, BuildDependencyMap=0.891972, SerializeImportMap=0.119429, SerializeExportMap=0.069976, SerializeDependencyMap=0.013374, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.094325, SerializeExports=15.773703, SerializeBulkData=2.538133, MoveFile=3.136516, UnaccountedTime=1.475733, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_74, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/MeleeDrawer_BP.uasset, AutoPackageBackupDelegate=38.710846, FlushAsyncLoading=0.005908, FlushStreamingFunc=0.101078, BlockTillAllRequestsFinished=0.005908, ResetLoadersForSaveUnMarkAllObjects=0.111029, TagPackageExports=92.893410, BeginCacheForCookedPlatformData=0.006843, SerializeImports=102.774750, GatherLocalizableTextData=53.440182, MarkNames=0.300743, SerializeSummary=0.017416, SerializeNames=0.511609, SerializeGatherableTextData=0.482064, BuildExportMap=0.675507, SortExportsNonSeekfree=14.420818, SortExportsSeekfreeConstructor=0.081174, SortExportsSeekfreeInner=101.523880, SortExportsSeekfree=0.009019, BuildDependencyMap=2.639834, SerializeImportMap=0.028923, SerializeExportMap=0.364501, SerializeDependencyMap=0.139020, SerializeStringAssetReferenceMap=0.003420, SaveThumbNailsAssetRegistryDataWorldLevelInfo=9.356674, SerializeExports=123.176254, SerializeBulkData=0.011507, MoveFile=4.977681, UnaccountedTime=1.744755, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_75, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/MeleeDrawer_BP.uasset, AutoPackageBackupDelegate=46.667053, FlushAsyncLoading=0.011507, FlushStreamingFunc=0.087392, BlockTillAllRequestsFinished=0.006843, ResetLoadersForSaveUnMarkAllObjects=0.151772, TagPackageExports=93.352768, BeginCacheForCookedPlatformData=0.007153, SerializeImports=102.052902, GatherLocalizableTextData=53.715115, MarkNames=0.298567, SerializeSummary=0.018351, SerializeNames=0.516582, SerializeGatherableTextData=0.406798, BuildExportMap=0.593714, SortExportsNonSeekfree=14.632303, SortExportsSeekfreeConstructor=0.081796, SortExportsSeekfreeInner=102.881737, SortExportsSeekfree=0.028610, BuildDependencyMap=2.707016, SerializeImportMap=0.031099, SerializeExportMap=0.362325, SerializeDependencyMap=0.124089, SerializeStringAssetReferenceMap=0.003424, SaveThumbNailsAssetRegistryDataWorldLevelInfo=9.179708, SerializeExports=124.201950, SerializeBulkData=0.011198, MoveFile=4.763708, UnaccountedTime=1.803227, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_76, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Levels/OverworldLevel.umap, AutoPackageBackupDelegate=40.371010, FlushAsyncLoading=0.010885, FlushStreamingFunc=0.072774, BlockTillAllRequestsFinished=0.006530, ResetLoadersForSaveUnMarkAllObjects=79.394417, TagPackageExports=10.126419, BeginCacheForCookedPlatformData=0.005908, SerializeImports=11.799953, GatherLocalizableTextData=14.000021, MarkNames=0.116628, SerializeSummary=0.018973, SerializeNames=0.569142, SerializeGatherableTextData=0.083972, BuildExportMap=0.418305, SortExportsNonSeekfree=1.706503, SortExportsSeekfreeConstructor=0.064068, SortExportsSeekfreeInner=29.473911, SortExportsSeekfree=0.008084, BuildDependencyMap=2.078466, SerializeImportMap=0.062823, SerializeExportMap=0.069663, SerializeDependencyMap=0.014309, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.066646, SerializeExports=15.962173, SerializeBulkData=2.724432, MoveFile=2.902638, UnaccountedTime=1.668870, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_77, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/MeleeDrawer_BP.uasset, AutoPackageBackupDelegate=37.861794, FlushAsyncLoading=0.005908, FlushStreamingFunc=0.086460, BlockTillAllRequestsFinished=0.005599, ResetLoadersForSaveUnMarkAllObjects=0.134043, TagPackageExports=82.432037, BeginCacheForCookedPlatformData=0.007462, SerializeImports=88.529968, GatherLocalizableTextData=53.979782, MarkNames=0.276487, SerializeSummary=0.017107, SerializeNames=0.478949, SerializeGatherableTextData=0.421416, BuildExportMap=0.538979, SortExportsNonSeekfree=13.204776, SortExportsSeekfreeConstructor=0.083350, SortExportsSeekfreeInner=88.679871, SortExportsSeekfree=0.008710, BuildDependencyMap=2.363659, SerializeImportMap=0.027679, SerializeExportMap=0.333712, SerializeDependencyMap=0.063445, SerializeStringAssetReferenceMap=0.003111, SaveThumbNailsAssetRegistryDataWorldLevelInfo=14.035166, SerializeExports=112.894020, SerializeBulkData=0.011507, MoveFile=4.511483, UnaccountedTime=1.873199, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_78, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/MeleeDrawer_BP.uasset, AutoPackageBackupDelegate=38.172489, FlushAsyncLoading=0.006843, FlushStreamingFunc=0.099521, BlockTillAllRequestsFinished=0.004977, ResetLoadersForSaveUnMarkAllObjects=0.109475, TagPackageExports=85.901016, BeginCacheForCookedPlatformData=0.006534, SerializeImports=91.010567, GatherLocalizableTextData=53.894257, MarkNames=0.284262, SerializeSummary=0.018969, SerializeNames=0.498857, SerializeGatherableTextData=0.512231, BuildExportMap=0.581272, SortExportsNonSeekfree=12.840897, SortExportsSeekfreeConstructor=0.086460, SortExportsSeekfreeInner=92.428452, SortExportsSeekfree=0.009019, BuildDependencyMap=2.313901, SerializeImportMap=0.029545, SerializeExportMap=0.332158, SerializeDependencyMap=0.066247, SerializeStringAssetReferenceMap=0.003107, SaveThumbNailsAssetRegistryDataWorldLevelInfo=28.196604, SerializeExports=114.581238, SerializeBulkData=0.011817, MoveFile=4.677247, UnaccountedTime=1.758441, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_79, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/MeleeDrawer_BP.uasset, AutoPackageBackupDelegate=37.934879, FlushAsyncLoading=0.006221, FlushStreamingFunc=0.095170, BlockTillAllRequestsFinished=0.006218, ResetLoadersForSaveUnMarkAllObjects=0.111964, TagPackageExports=80.641563, BeginCacheForCookedPlatformData=0.007153, SerializeImports=91.961937, GatherLocalizableTextData=53.206615, MarkNames=0.294838, SerializeSummary=0.017416, SerializeNames=0.480507, SerializeGatherableTextData=0.438523, BuildExportMap=0.539284, SortExportsNonSeekfree=12.798913, SortExportsSeekfreeConstructor=0.074953, SortExportsSeekfreeInner=87.786346, SortExportsSeekfree=0.009019, BuildDependencyMap=2.506726, SerializeImportMap=0.028301, SerializeExportMap=0.349261, SerializeDependencyMap=0.063449, SerializeStringAssetReferenceMap=0.003729, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.977245, SerializeExports=110.494904, SerializeBulkData=0.011507, MoveFile=4.580527, UnaccountedTime=1.766212, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_80, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Levels/OverworldLevel.umap, AutoPackageBackupDelegate=38.188358, FlushAsyncLoading=0.006530, FlushStreamingFunc=0.095788, BlockTillAllRequestsFinished=0.004977, ResetLoadersForSaveUnMarkAllObjects=82.813019, TagPackageExports=10.021296, BeginCacheForCookedPlatformData=0.005599, SerializeImports=11.750192, GatherLocalizableTextData=14.386292, MarkNames=0.112899, SerializeSummary=0.018660, SerializeNames=0.594024, SerializeGatherableTextData=0.088636, BuildExportMap=0.455316, SortExportsNonSeekfree=1.726717, SortExportsSeekfreeConstructor=0.065312, SortExportsSeekfreeInner=30.838926, SortExportsSeekfree=0.008397, BuildDependencyMap=1.763415, SerializeImportMap=0.145242, SerializeExportMap=0.069045, SerializeDependencyMap=0.013065, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.981121, SerializeExports=15.591760, SerializeBulkData=2.528805, MoveFile=3.205247, UnaccountedTime=1.544464, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_81, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Levels/OverworldLevel.umap, AutoPackageBackupDelegate=38.131439, FlushAsyncLoading=0.005599, FlushStreamingFunc=0.056293, BlockTillAllRequestsFinished=0.005599, ResetLoadersForSaveUnMarkAllObjects=79.925926, TagPackageExports=9.725530, BeginCacheForCookedPlatformData=0.005599, SerializeImports=11.906937, GatherLocalizableTextData=14.422994, MarkNames=0.115074, SerializeSummary=0.019904, SerializeNames=0.578783, SerializeGatherableTextData=0.083975, BuildExportMap=0.419859, SortExportsNonSeekfree=1.751285, SortExportsSeekfreeConstructor=0.071842, SortExportsSeekfreeInner=30.097794, SortExportsSeekfree=0.007465, BuildDependencyMap=2.187628, SerializeImportMap=0.049450, SerializeExportMap=0.072464, SerializeDependencyMap=0.013683, SerializeStringAssetReferenceMap=0.002176, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.117965, SerializeExports=15.208598, SerializeBulkData=2.500195, MoveFile=3.148023, UnaccountedTime=1.607288, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_82, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/MeleeDrawer_BP.uasset, AutoPackageBackupDelegate=58.890594, FlushAsyncLoading=0.013374, FlushStreamingFunc=0.105433, BlockTillAllRequestsFinished=0.006221, ResetLoadersForSaveUnMarkAllObjects=0.135910, TagPackageExports=80.440651, BeginCacheForCookedPlatformData=0.006843, SerializeImports=91.064682, GatherLocalizableTextData=47.679382, MarkNames=0.275239, SerializeSummary=0.017107, SerializeNames=0.490461, SerializeGatherableTextData=0.390626, BuildExportMap=0.540528, SortExportsNonSeekfree=13.019417, SortExportsSeekfreeConstructor=0.082105, SortExportsSeekfreeInner=88.004669, SortExportsSeekfree=0.008710, BuildDependencyMap=2.421819, SerializeImportMap=0.028614, SerializeExportMap=0.335265, SerializeDependencyMap=0.061266, SerializeStringAssetReferenceMap=0.002801, SaveThumbNailsAssetRegistryDataWorldLevelInfo=7.637732, SerializeExports=110.649467, SerializeBulkData=0.011507, MoveFile=4.520189, UnaccountedTime=1.772746, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
SavePackageTransactionIdDA697B9B4671E8DE92B07384DA48D632_83, Filename=../../../../../../Users/Fahad/Desktop/MX2 Game Suite/GitHub Directory/project-1-mx2/ProjectOne/Content/Blueprints/MeleeDrawer_BP.uasset, AutoPackageBackupDelegate=38.172180, FlushAsyncLoading=0.005599, FlushStreamingFunc=0.089258, BlockTillAllRequestsFinished=0.005286, ResetLoadersForSaveUnMarkAllObjects=0.116628, TagPackageExports=82.071266, BeginCacheForCookedPlatformData=0.006843, SerializeImports=90.642021, GatherLocalizableTextData=47.836441, MarkNames=0.259381, SerializeSummary=0.019282, SerializeNames=0.476152, SerializeGatherableTextData=0.363257, BuildExportMap=0.542711, SortExportsNonSeekfree=12.737952, SortExportsSeekfreeConstructor=0.074018, SortExportsSeekfreeInner=92.473854, SortExportsSeekfree=0.014931, BuildDependencyMap=2.268180, SerializeImportMap=0.029545, SerializeExportMap=0.356104, SerializeDependencyMap=0.064690, SerializeStringAssetReferenceMap=0.002801, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.262236, SerializeExports=110.497696, SerializeBulkData=0.011507, MoveFile=4.784237, UnaccountedTime=1.738846, RunGuid=RunIDBD26A73840258095964A4089D14E83AD
